amortization;interest;balance;dfi;mip;payment;rent;rent_savings;home_value;equity;purchase_savings
694.44;764.04;118056.39999999956;19.5;165.86924199999942;1643.8492419999993;1400.24;504986.6990953267;652041.1622494645;533984.762249465;494862.2925144971
694.44;759.57;117361.95999999956;19.5;164.8935537999994;1638.4035537999996;1400.24;505935.08092990884;652957.7670872071;535595.8070872074;496418.341061975
694.44;755.1;116667.51999999955;19.5;163.9178655999994;1632.9578655999994;1400.24;506879.34260584874;653875.660439352;537208.1404393525;497975.6008129914
694.44;750.64;115973.07999999955;19.5;162.9421773999994;1627.5221773999992;1400.24;507667.1424988001;654794.8441172247;538821.7641172251;499534.07347019156
694.44;746.17;115278.63999999955;19.5;161.9664891999994;1622.0764891999995;1400.24;508602.9423420474;655715.3199346963;540436.6799346968;501093.760738615
694.44;741.7;114584.19999999955;19.5;160.99080099999938;1616.6308009999996;1400.24;509534.60433955723;656637.0897081881;542052.8897081886;502654.6643256973
694.44;737.23;113889.75999999954;19.5;160.01511279999937;1611.1851127999994;1400.24;510462.1226745658;657560.1552566747;543670.3952566752;504216.7859412747
694.44;732.76;113195.31999999954;19.5;159.0394245999994;1605.7394245999994;1400.24;511385.49152213254;658484.518401688;545289.1984016884;505780.1272975871
694.44;728.3;112500.87999999954;19.5;158.06373639999939;1600.3037363999995;1400.24;512304.7150631857;659410.18096732;546909.3009673205;507344.6901092813
694.44;723.83;111806.43999999954;19.5;157.08804819999938;1594.8580481999993;1400.24;513219.77745641617;660337.1447802273;548530.7047802277;508910.4760934141
694.44;719.36;111111.99999999953;19.5;156.11235999999937;1589.4123599999996;1428.25;514102.6234773328;661265.4116696343;550153.4116696347;510477.4869694567
694.44;714.89;110417.55999999953;19.5;155.13667179999936;1583.9666717999994;1428.25;514981.25721284084;662194.9834673366;551777.4234673372;512045.72445929697
694.44;710.42;109723.11999999953;19.5;154.16098359999935;1578.5209835999995;1428.25;515855.6727415331;663125.8620077051;553402.7420077056;513615.1902872433
694.44;705.96;109028.67999999953;19.5;153.18529539999935;1573.0852953999995;1428.25;516725.8741477359;664058.0491276893;555029.3691276899;515185.8861800285
694.44;701.49;108334.23999999953;19.5;152.20960719999937;1567.6396071999993;1428.25;517591.8454934022;664991.5466668208;556657.3066668212;516757.813866812
694.44;697.02;107639.79999999952;19.5;151.23391899999936;1562.1939189999994;1428.25;518298.044757888;665926.3564672172;558286.5564672176;518330.9750791846
694.44;692.55;106945.35999999952;19.5;150.25823079999935;1556.7482307999994;1428.25;519155.3194905858;666862.4803735858;559917.1203735863;519905.3715511712
694.44;688.08;106250.91999999952;19.5;149.28254259999935;1551.3025425999992;1428.25;520008.3459911161;667799.920233227;561549.0002332274;521481.0050192338
694.44;683.62;105556.47999999952;19.5;148.30685439999934;1545.8668543999993;1428.25;520857.128301597;668738.6778960379;563182.1978960384;523057.8772222761
694.44;679.15;104862.03999999951;19.5;147.33116619999933;1540.4211661999996;1428.25;521701.6504417143;669678.7552145164;564816.715214517;524635.989901646
694.44;674.68;104167.59999999951;19.5;146.35547799999932;1534.9754779999992;1428.25;522541.90642274654;670620.1540437642;566452.5540437647;526215.3448011389
694.44;670.21;103473.15999999951;19.5;145.37978979999934;1529.5297897999994;1456.81;523349.2900994227;671562.8762414911;568089.7162414915;527795.943667002
694.44;665.74;102778.7199999995;19.5;144.40410159999934;1524.0841015999995;1456.81;524152.35540973424;672506.923668018;569728.2036680185;529377.7882479373
694.44;661.28;102084.2799999995;19.5;143.42841339999933;1518.6484133999993;1456.81;524951.1062972086;673452.2981862812;571368.0181862817;530960.8802951048
694.44;656.81;101389.8399999995;19.5;142.45272519999932;1513.2027251999993;1456.81;525745.5266828018;674399.001661836;573009.1616618366;532545.2215621264
694.44;652.34;100695.3999999995;19.5;141.4770369999993;1507.7570369999994;1456.81;526535.6104789242;675347.0359628599;574651.6359628604;534130.8138050889
694.44;647.87;100000.9599999995;19.5;140.5013487999993;1502.3113487999992;1456.81;527321.3515894288;676296.4029601566;576295.4429601571;535717.6587825477
694.44;643.4;99306.5199999995;19.5;139.5256605999993;1496.8656605999995;1456.81;527944.3130864258;677247.1045271597;577940.5845271603;537305.7582555307
694.44;638.93;98612.07999999949;19.5;138.54997239999932;1491.419972399999;1456.81;528721.1277893251;678199.1425399366;579587.0625399371;538895.113987541
694.44;634.47;97917.63999999949;19.5;137.5742841999993;1485.9842841999994;1456.81;529493.5911676773;679152.5188771917;581234.8788771923;540485.7277445608
694.44;630.0;97223.19999999949;19.5;136.5985959999993;1480.5385959999994;1456.81;530261.6870905642;680107.2354202705;582884.035420271;542077.6012950548
694.44;625.53;96528.75999999949;19.5;135.6229077999993;1475.0929077999992;1456.81;531025.4094184487;681063.294053163;584534.5340531636;543670.7364099738
694.44;621.06;95834.31999999948;19.5;134.6472195999993;1469.6472195999993;1485.95;531755.5710396988;682020.6966625081;586186.3766625086;545265.1348627581
694.44;616.59;95139.87999999948;19.5;133.67153139999928;1464.2015313999996;1485.95;532481.3057399199;682979.4451375962;587839.5651375968;546860.798429341
694.44;612.13;94445.43999999948;19.5;132.69584319999927;1458.7658431999994;1485.95;533202.6173100389;683939.5413703742;589494.1013703747;548457.7288881522
694.44;607.66;93750.99999999948;19.5;131.7201549999993;1453.3201549999992;1485.95;533919.489518197;684900.9872554479;591149.9872554485;550055.9280201216
694.44;603.19;93056.55999999947;19.5;130.7444667999993;1447.8744667999995;1485.95;534631.9161237748;685863.7846900871;592807.2246900876;551655.3976086824
694.44;598.72;92362.11999999947;19.5;129.76877859999928;1442.4287785999993;1485.95;535339.8908773805;686827.9355742284;594465.815574229;553256.1394397753
694.44;594.25;91667.67999999947;19.5;128.79309039999927;1436.9830903999994;1485.95;536043.407520837;687793.4418104792;596125.7618104797;554858.155301851
694.44;589.79;90973.23999999947;19.5;127.81740219999926;1431.5474021999994;1485.95;536581.4470602868;688760.3053041213;597787.0653041219;556461.4469858747
694.44;585.32;90278.79999999946;19.5;126.84171399999926;1426.1017139999994;1485.95;537275.8123446284;689728.5279631155;599449.727963116;558066.0162853291
694.44;580.85;89584.35999999946;19.5;125.86602579999926;1420.6560257999993;1485.95;537965.7003873516;690698.1116981038;601113.7516981044;559671.8649962182
694.44;576.38;88889.91999999946;19.5;124.89033759999926;1415.2103375999993;1485.95;538651.1048945879;691669.0584224149;602779.1384224155;561278.9949170706
694.44;571.91;88195.47999999946;19.5;123.91464939999926;1409.7646493999991;1515.67;539302.2577848235;692641.3700520666;604445.8900520671;562887.4078489431
694.44;567.45;87501.03999999946;19.5;122.93896119999926;1404.3289611999994;1515.67;539948.8827018095;693615.0485057705;606114.008505771;564497.1055954248
694.44;562.98;86806.59999999945;19.5;121.96327299999925;1398.8832729999992;1515.67;540590.963266304;694590.0957049351;607783.4957049356;566108.0899626395
694.44;558.51;86112.15999999945;19.5;120.98758479999924;1393.4375847999993;1515.67;541228.4930900977;695566.5135736703;609454.3535736708;567720.3627592507
694.44;554.04;85417.71999999945;19.5;120.01189659999923;1387.9918965999993;1515.67;541861.4657760009;696544.3040387903;611126.5840387908;569333.9257964634
694.44;549.57;84723.27999999945;19.5;119.03620839999924;1382.5462083999994;1515.67;542489.8749178312;697523.4690298184;612800.189029819;570948.7808880298
694.44;545.11;84028.83999999944;19.5;118.06052019999923;1377.1105201999994;1515.67;543113.7241144581;698504.0104789902;614475.1704789908;572564.9298502514
694.44;540.64;83334.39999999944;19.5;117.08483199999924;1371.6648319999993;1515.67;543732.9969416955;699485.9303212572;616151.5303212578;574182.3745019824
694.44;536.17;82639.95999999944;19.5;183.79127103999875;1433.9012710399988;1515.67;544252.139598235;700469.2304942914;617829.270494292;575801.1166646346
694.44;531.7;81945.51999999944;19.5;182.24683647999873;1427.886836479999;1515.67;544929.3137878893;701453.9129384884;619508.392938489;577421.1581621796
694.44;527.23;81251.07999999943;19.5;180.70240191999872;1421.8724019199988;1515.67;545601.417023724;702439.9795969717;621188.8995969722;579042.5008211539
694.44;522.76;80556.63999999943;19.5;179.15796735999874;1415.8579673599988;1545.98;546238.0895690728;703427.432415596;622870.7924155965;580665.1464706608
694.44;518.3;79862.19999999943;19.5;177.61353279999872;1409.8535327999987;1545.98;546869.6442395989;704416.2733429518;624554.0733429524;582289.0969423753
694.44;513.83;79167.75999999943;19.5;176.0690982399987;1403.8390982399987;1545.98;547496.0638268079;705406.5043303686;626238.7443303692;583914.354070547
694.44;509.36;78473.31999999942;19.5;174.5246636799987;1397.8246636799988;1545.98;548117.3411120723;706398.127331919;627924.8073319197;585540.9196920046
694.44;504.89;77778.87999999942;19.5;172.9802291199987;1391.8102291199987;1545.98;548733.4688666174;707391.1443044227;629612.2643044232;587168.7956461579
694.44;500.42;77084.43999999942;19.5;171.4357945599987;1385.7957945599987;1545.98;549344.4398515063;708385.5572074498;631301.1172074503;588797.9837750033
694.44;495.96;76389.99999999942;19.5;169.89135999999868;1379.7913599999988;1545.98;549950.2568316835;709381.3680033254;632991.368003326;590428.4859231265
694.44;491.49;75695.55999999942;19.5;168.3469254399987;1373.7769254399986;1545.98;550550.9025478653;710378.578657133;634683.0186571337;592060.3039377057
694.44;487.02;75001.11999999941;19.5;166.8024908799987;1367.7624908799987;1545.98;551146.3697305636;711377.1911367186;636376.0711367192;593693.439668516
694.44;482.55;74306.67999999941;19.5;165.25805631999867;1361.7480563199988;1545.98;551571.1301047411;712377.2074126943;638070.5274126949;595327.8949679332
694.44;478.08;73612.23999999941;19.5;163.71362175999866;1355.7336217599986;1545.98;552155.9856904919;713378.6294584427;639766.3894584433;596963.6716909367
694.44;473.62;72917.7999999994;19.5;162.16918719999867;1349.7291871999987;1576.9;552704.687094196;714381.4592501201;641463.6592501206;598600.7716951134
694.44;469.15;72223.3599999994;19.5;160.62475263999866;1343.7147526399988;1576.9;553248.1369438606;715385.6987666611;643162.3387666617;600239.196840662
694.44;464.68;71528.9199999994;19.5;159.08031807999865;1337.7003180799989;1576.9;553786.32785713;716391.349989782;644862.4299897826;601878.9489903958
694.44;460.21;70834.4799999994;19.5;157.53588351999866;1331.6858835199987;1576.9;554319.2524412707;717398.4149039849;646563.9349039855;603520.0300097464
694.44;455.74;70140.0399999994;19.5;155.99144895999865;1325.6714489599988;1576.9;554846.903293157;718406.8954965617;648266.8554965623;605162.4417667686
694.44;451.28;69445.5999999994;19.5;154.44701439999864;1319.6670143999986;1576.9;555369.2830133135;719416.7937575978;649971.1937575984;606806.1861321426
694.44;446.81;68751.15999999939;19.5;152.90257983999865;1313.6525798399987;1576.9;555886.3741778058;720428.1116799763;651676.9516799769;608451.2649791783
694.44;442.34;68056.71999999939;19.5;151.35814527999864;1307.6381452799985;1576.9;556398.1693522632;721440.8512593819;653384.1312593825;610097.6801838196
694.44;437.87;67362.27999999939;19.5;149.81371071999862;1301.6237107199986;1576.9;556904.661091864;722455.0144943042;655092.7344943048;611745.4336246465
694.44;433.4;66667.83999999939;19.5;148.2692761599986;1295.6092761599987;1576.9;557405.8419413212;723470.6033860428;656802.7633860434;613394.5271828808
694.44;428.94;65973.39999999938;19.5;146.72484159999863;1289.6048415999987;1576.9;557734.3439345903;724487.6199387101;658514.2199387108;615044.9627423882
694.44;424.47;65278.95999999938;19.5;145.1804070399986;1283.5904070399988;1608.44;558193.0710062607;725506.0661592361;660227.1061592367;616696.7421896826
694.44;420.0;64584.51999999938;19.5;143.6359724799986;1277.5759724799987;1608.44;558646.4200427539;726525.944057372;661941.4240573726;618349.8674139302
694.44;415.53;63890.079999999376;19.5;142.09153791999861;1271.5615379199987;1608.44;559094.3834839138;727547.2556456942;663657.1756456948;620004.3403069532
694.44;411.06;63195.639999999374;19.5;140.5471033599986;1265.5471033599986;1608.44;559536.9537589565;728570.0029396082;665374.3629396087;621660.1627632322
694.44;406.59;62501.19999999937;19.5;139.0026687999986;1259.5326687999986;1608.44;559974.1232864555;729594.1879573525;667092.9879573531;623317.3366799119
694.44;402.13;61806.75999999937;19.5;137.45823423999857;1253.5282342399987;1608.44;560405.894488384;730619.8127200031;668813.0527200038;624975.8639568036
694.44;397.66;61112.31999999937;19.5;135.9137996799986;1247.5137996799988;1608.44;560832.2497620054;731646.8792514768;670534.5592514775;626635.7464963889
694.44;393.19;60417.879999999364;19.5;134.36936511999858;1241.4993651199986;1608.44;561253.1814938951;732675.3895785358;672257.5095785365;628296.9862038244
694.44;388.72;59723.43999999936;19.5;132.82493055999856;1235.4849305599987;1608.44;561668.6820599263;733705.3457307912;673981.9057307919;629959.5849869443
694.44;384.25;59028.99999999936;19.5;131.28049599999858;1229.4704959999985;1608.44;562078.7438252544;734736.7497407072;675707.7497407079;631623.5447562655
694.44;379.79;58334.55999999936;19.5;129.73606143999856;1223.4660614399986;1608.44;562483.3691583597;735769.6036436053;677435.0436436059;633288.8674249896
694.44;375.32;57640.119999999355;19.5;128.19162687999855;1217.4516268799985;1640.61;562681.4700825055;736803.9094776679;679163.7894776685;634955.5549090084
694.44;370.85;56945.67999999935;19.5;126.64719231999854;1211.4371923199985;1640.61;563042.6816946311;737839.6692839429;680893.9892839435;636623.609126907
694.44;366.38;56251.23999999935;19.5;125.10275775999855;1205.4227577599986;1640.61;563398.3781895255;738876.8851063472;682625.6451063477;638293.031999967
694.44;361.91;55556.79999999935;19.5;123.55832319999854;1199.4083231999987;1640.61;563748.5518143295;739915.5589916708;684358.7589916715;639963.8254521713
694.44;357.45;54862.359999999346;19.5;122.01388863999853;1193.4038886399985;1640.61;564093.2048193433;740955.6929895813;686093.3329895819;641635.991410207
694.44;352.98;54167.91999999934;19.5;120.46945407999853;1187.3894540799986;1640.61;564432.3194299153;741997.2891526272;687829.3691526279;643309.5318034702
694.44;348.51;53473.47999999934;19.5;118.92501951999853;1181.3750195199987;1640.61;564765.8878604646;743040.3495362429;689566.8695362436;644984.448564069
694.44;344.04;52779.03999999934;19.5;117.38058495999852;1175.3605849599985;1640.61;565093.9023144661;744084.8761987517;691305.8361987524;646660.7436268273
694.44;339.57;52084.59999999934;19.5;115.83615039999852;1169.3461503999986;1640.61;565416.3549844343;745130.8712013707;693046.2712013714;648338.4189292892
694.44;335.11;51390.159999999334;19.5;114.29171583999852;1163.3417158399986;1640.61;565733.2480659662;746178.3366082144;694788.1766082151;650017.4764117223
694.44;330.64;50695.71999999933;19.5;112.7472812799985;1157.3272812799985;1640.61;566044.56372963;747227.274486299;696531.5544862996;651697.9180171217
694.44;326.17;50001.27999999933;19.5;111.2028467199985;1151.3128467199986;1673.42;566317.4380124323;748277.6869055463;698276.406905547;653379.7456912142
694.44;321.7;49306.83999999933;19.5;109.6584121599985;1145.2984121599986;1673.42;566414.6975961777;749329.5759387881;700022.7359387889;655062.9613824616
694.44;317.23;48612.399999999325;19.5;108.11397759999849;1139.2839775999985;1673.42;566676.0464148475;750382.9436617699;701770.5436617705;656747.5670420644
694.44;312.77;47917.95999999932;19.5;106.56954303999849;1133.2795430399985;1673.42;566931.7497485318;751437.792153155;703519.8321531557;658433.5646239663
694.44;308.3;47223.51999999932;19.5;105.02510847999848;1127.2651084799984;1673.42;567181.7896470502;752494.1234945292;705270.6034945298;660120.956084858
694.44;303.83;46529.07999999932;19.5;103.48067391999848;1121.2506739199985;1673.42;567426.1581490462;753551.9397704041;707022.8597704049;661809.7433841806
694.44;299.36;45834.639999999315;19.5;101.93623935999847;1115.2362393599985;1673.42;567664.8472819721;754611.243068222;708776.6030682226;663499.9284841294
694.44;294.89;45140.19999999931;19.5;100.39180479999847;1109.2218047999986;1673.42;567897.8490620721;755672.0354783591;710531.8354783598;665191.5133496583
694.44;290.42;44445.75999999931;19.5;98.84737023999845;1103.2073702399987;1673.42;568125.1554943677;756734.3190941305;712288.5590941312;666884.4999484834
694.44;285.96;43751.31999999931;19.5;97.30293567999846;1097.2029356799985;1673.42;568346.768586699;757798.096011794;714046.7760117948;668578.8902510871
694.44;281.49;43056.879999999306;19.5;95.75850111999846;1091.1885011199986;1673.42;568562.6703216137;758863.3683305541;715806.4883305548;670274.6862307215
694.44;277.02;42362.439999999304;19.5;94.21406655999844;1085.1740665599984;1706.89;568739.33562004;759930.1381525662;717567.6981525668;671971.8898634128
694.44;272.55;41667.9999999993;19.5;92.66963199999844;1079.1596319999985;1706.89;568910.2263758279;760998.4075829407;719330.4075829413;673670.5031279649
694.44;268.08;40973.5599999993;19.5;109.07161671999813;1091.091616719998;1706.89;568922.5781269995;762068.1787297475;721094.6187297483;675370.5280059634
694.44;263.62;40279.1199999993;19.5;107.22301743999813;1084.7830174399983;1706.89;569099.3577658689;763139.4537040199;722860.3337040206;677071.9664817794
694.44;259.15;39584.679999999295;19.5;105.37441815999811;1078.464418159998;1706.89;569270.058430535;764212.2346197586;724627.5546197593;678774.8205425738
694.44;254.68;38890.23999999929;19.5;103.52581887999811;1072.1458188799982;1706.89;569434.6715754988;765286.5235939361;726396.2835939368;680479.0921783006
694.44;250.21;38195.79999999929;19.5;101.67721959999811;1065.8272195999982;1706.89;569593.1886432482;766362.322746501;728166.5227465017;682184.7833817117
694.44;245.74;37501.35999999929;19.5;99.8286203199981;1059.508620319998;1706.89;569745.6010642417;767439.6342003817;729938.2742003824;683891.8961483595
694.44;241.28;36806.919999999285;19.5;97.98002103999809;1053.200021039998;1706.89;569891.9102709487;768518.4600814912;731711.5400814919;685600.4324766025
694.44;236.81;36112.47999999928;19.5;96.13142175999809;1046.8814217599981;1706.89;570032.097669737;769598.8025187308;733486.3225187315;687310.3943676077
694.44;232.34;35418.03999999928;19.5;94.28282247999807;1040.5628224799982;1706.89;570166.1546548943;770680.6636439945;735262.6236439953;689021.7838253556
694.44;227.87;34723.59999999928;19.5;92.43422319999807;1034.244223199998;1741.02;570259.8946304691;771764.0455921735;737040.4455921742;690734.6028566437
694.44;223.4;34029.159999999276;19.5;90.58562391999807;1027.925623919998;1741.02;570347.4388990921;772848.9505011596;738819.7905011603;692448.8534710908
694.44;218.94;33334.71999999927;19.5;88.73702463999807;1021.6170246399981;1741.02;570428.7887652247;773935.3805118506;740600.6605118513;694164.5376811402
694.44;214.47;32640.279999999275;19.5;86.88842535999807;1015.2984253599982;1741.02;570332.7743293955;775023.3377681532;742383.0577681538;695881.6575020647
694.44;210.0;31945.839999999276;19.5;85.03982607999806;1008.9798260799981;1741.02;570401.4486175923;776112.8244169882;744166.9844169889;697600.2149519697
694.44;205.53;31251.399999999277;19.5;83.19122679999808;1002.6612267999981;1741.02;570463.8919628251;777203.8426082944;745952.4426082951;699320.2120517974
694.44;201.06;30556.95999999928;19.5;81.34262751999808;996.3426275199981;1741.02;570520.095605965;778296.394495033;747739.4344950337;701041.6508253317
694.44;196.6;29862.51999999928;19.5;79.49402823999807;990.0340282399982;1741.02;570570.0607896278;779390.4822331914;749527.962233192;702764.5332992006
694.44;192.13;29168.07999999928;19.5;77.64542895999809;983.7154289599981;1741.02;570613.7687300611;780486.107981788;751318.0279817887;704488.8615028815
694.44;187.66;28473.639999999283;19.5;75.79682967999808;977.3968296799981;1741.02;570651.2106311645;781583.2739028763;753109.633902877;706214.6374687044
694.44;183.19;27779.199999999284;19.5;73.9482303999981;971.0782303999982;1741.02;570682.3776844726;782681.9821615489;754902.7821615497;707941.8632318567
694.44;178.72;27084.759999999285;19.5;72.0996311199981;964.7596311199982;1775.84;570672.3921210311;783782.2349259421;756697.4749259428;709670.5408303863
694.44;174.25;26390.319999999287;19.5;70.25103183999809;958.4410318399981;1775.84;570656.0650387834;784884.0343672402;758493.7143672409;711400.6723052065
694.44;169.79;25695.879999999288;19.5;68.4024325599981;952.1324325599982;1775.84;570633.3975372168;785987.3826596792;760291.5026596799;713132.2597000991
694.44;165.32;25001.43999999929;19.5;66.5538332799981;945.8138332799981;1775.84;570604.370689249;787092.2819805518;762090.8419805525;714865.3050617194
694.44;160.85;24306.99999999929;19.5;64.70523399999811;939.4952339999982;1775.84;570397.8048625819;788198.7345102115;763891.7345102122;716599.8104395996
694.44;156.38;23612.559999999292;19.5;62.85663471999811;933.1766347199982;1775.84;570355.7918676811;789306.7424320767;765694.1824320775;718335.7778861528
694.44;151.91;22918.119999999293;19.5;61.008035439998125;926.8580354399982;1775.84;570307.392331512;790416.3079326352;767498.1879326359;720073.2094566778
694.44;147.45;22223.679999999295;19.5;59.15943615999812;920.5494361599982;1775.84;570252.6072902714;791527.4332014483;769303.753201449;721812.1072093622
694.44;142.98;21529.239999999296;19.5;57.31083687999812;914.2308368799982;1775.84;570191.4177534981;792640.1204311554;771110.8804311561;723552.4732052868
694.44;138.51;20834.799999999297;19.5;55.46223759999812;907.9122375999982;1775.84;570123.8147180923;793754.3718174782;772919.5718174789;725294.3095084302
694.44;134.04;20140.3599999993;19.5;53.61363831999813;901.5936383199981;1775.84;570049.7891682982;794870.189559225;774729.8295592257;727037.6181856722
694.44;129.57;19445.9199999993;19.5;51.765039039998136;895.2750390399981;1811.36;569933.7621435567;795987.5758582951;776541.6558582957;728782.401306798
694.44;125.11;18751.4799999993;19.5;49.916439759998134;888.9664397599983;1811.36;569811.2545466118;797106.532919683;778355.0529196837;730528.6609445028
694.44;120.64;18057.039999999302;19.5;48.06784047999814;882.6478404799982;1811.36;569682.2472533619;798227.0629514831;780170.0229514837;732276.3991743948
694.44;116.17;17362.599999999304;19.5;46.219241199998145;876.3292411999981;1811.36;569546.731126879;799349.1681648935;781986.5681648942;734025.6180750006
694.44;111.7;16668.159999999305;19.5;44.37064191999815;870.0106419199983;1811.36;569404.6970173911;800472.850774221;783804.6907742217;735776.3197277684
694.44;107.23;15973.719999999304;19.5;42.52204263999815;863.6920426399982;1811.36;569085.3589215352;801598.112996885;785624.3929968857;737528.5062170726
694.44;102.77;15279.279999999304;19.5;40.673443359998146;857.3834433599982;1811.36;568930.0312902981;802724.9570534219;787445.6770534226;739282.1796302173
694.44;98.3;14584.839999999303;19.5;38.824844079998144;851.0648440799981;1811.36;568768.1578260948;803853.3851674898;789268.5451674905;741037.3420574411
694.44;93.83;13890.399999999303;19.5;36.97624479999814;844.7462447999983;1811.36;568599.7293271407;804983.3995658726;791092.9995658733;742793.9955919209
694.44;89.36;13195.959999999302;19.5;35.12764551999814;838.4276455199982;1811.36;568424.7365787164;806115.0024784848;792919.0424784855;744552.1423297764
694.44;84.89;12501.519999999302;19.5;33.27904623999814;832.1090462399982;1811.36;568243.1703531485;807248.1961383751;794746.6761383758;746311.7843700732
694.44;80.43;11807.079999999301;19.5;31.43044695999814;825.8004469599982;1847.59;568018.7504936393;808382.9827817316;796575.9027817324;748072.9238148285
694.44;75.96;11112.639999999301;19.5;29.581847679998138;819.4818476799983;1847.59;567787.6876749786;809519.3646478859;798406.7246478866;749835.5627690135
694.44;71.49;10418.1999999993;19.5;27.73324839999814;813.1632483999982;1847.59;567549.9725588474;810657.3439793175;800239.1439793182;751599.7033405592
694.44;67.02;9723.7599999993;19.5;25.884649119998134;806.8446491199982;1847.59;567305.595793799;811796.9230216581;802073.1630216588;753365.3476403593
694.44;62.55;9029.3199999993;19.5;24.036049839998135;800.5260498399981;1847.59;567054.5480152412;812938.1040236965;803908.7840236973;755132.4977822754
694.44;58.08;8334.879999999299;19.5;22.187450559998133;794.2074505599983;1847.59;566796.8198454174;814080.8892373826;805746.0092373833;756901.1558831403
694.44;53.62;7640.439999999298;19.5;20.33885127999813;787.8988512799982;1847.59;566362.4521838737;815225.2809178318;807584.8409178326;758671.3240627627
694.44;49.15;6945.999999999298;19.5;18.49025199999813;781.5802519999982;1847.59;566091.1061532805;816371.2813233298;809425.2813233305;760443.0044439307
694.44;44.68;6251.559999999297;19.5;16.641652719998127;775.2616527199981;1847.59;565813.0511972165;817518.8927153369;811267.3327153376;762216.1991524175
694.44;40.21;5557.119999999297;19.5;14.793053439998127;768.9430534399983;1847.59;565528.2778846307;818668.1173584923;813110.997358493;763990.9103169835
694.44;35.74;4862.679999999296;19.5;12.944454159998127;762.6244541599982;1847.59;565236.7767712144;819818.9575206189;814956.2775206196;765767.1400693824
694.44;31.28;4168.239999999296;19.5;11.095854879998125;756.3158548799981;1884.54;564901.5464710922;820971.4154727274;816803.1754727281;767544.8905443645
694.44;26.81;3473.799999999296;19.5;9.247255599998125;749.9972555999981;1884.54;564559.5174403859;822125.493489021;818651.6934890216;769324.1638796803
694.44;22.34;2779.3599999992957;19.5;7.398656319998125;743.6786563199983;1884.54;564210.6801218012;823281.1938468999;820501.8338469006;771104.9622160866
694.44;17.87;2084.9199999992957;19.5;5.550057039998125;737.3600570399982;1884.54;563855.0249446084;824438.5188269658;822353.5988269665;772887.2876973485
694.44;13.4;1390.4799999992956;19.5;3.7014577599981253;731.0414577599981;1884.54;563492.5423246243;825597.4707130262;824206.990713027;774671.1424702454
694.44;8.94;696.0399999992956;19.5;1.8528584799981247;724.7328584799982;1884.54;563123.2326782496;826758.0517920993;826062.0117920999;776456.528684574
694.44;4.47;1.5999999992955054;19.5;0.004259199998124635;718.4142591999982;1884.54;562747.0763943556;827920.2643544179;827918.6643544186;778243.4484931536
694.44;0.0;-692.8400000007045;19.5;-2.2829078000023215;711.6570921999977;;;;;
