correction;amortization;interest;balance;dfi;mip;payment;rent;rent_savings;home_value;equity;purchase_savings
0.0;1166.67;1233.55;217000.0;21.84;146.475;2568.5350000000003;1219.1;213331.2323825999;422559.67401739134;205559.67401739134;180206.09357634786
0.0;1166.67;1226.95;215833.33;21.84;145.68749775;2561.14749775;1219.1;214918.07631249735;422997.3385157271;207164.0085157271;181784.16820478346
0.0;1166.67;1220.35;214666.67;21.84;144.90000225000003;2553.76000225;1219.1;216499.33383411015;423435.4563233228;208768.78632332277;183362.6589439234
0.0;1166.67;1213.76;213500.0;21.84;144.1125;2546.3825000000006;1234.34;218059.75120329476;423874.0279096916;210374.02790969162;184941.58623511012
0.0;1166.67;1207.16;212333.33;21.84;143.32499775;2538.99499775;1234.34;219614.552022677;424313.0537448332;211979.72374483323;186520.94052014325
0.0;1166.67;1200.56;211166.67;21.84;142.53750225000002;2531.6075022500004;1234.34;221163.72989434534;424752.5342992339;213585.86429923392;188100.7122412799
0.0;1166.67;1193.97;210000.0;21.84;141.75;2524.2300000000005;1234.34;222707.28841098034;425192.47004386736;215192.47004386736;189680.9218412353
0.0;1166.67;1187.37;208833.33;21.84;140.96249775;2516.84249775;1234.34;224177.93758996474;425632.861450195;216799.53145019503;191261.55976318332
0.0;1166.67;1180.77;207666.67;21.84;275.57367109;2644.8536710900003;1234.34;225845.69449147987;426073.7089901667;218407.0389901667;192842.6164507567
0.0;1166.67;1174.18;206500.0;21.84;274.0255;2636.7155000000007;1234.34;227507.20571986353;426515.01313622104;220015.01313622104;194424.11234804778
0.0;1166.67;1167.58;205333.33;21.84;272.47732891;2628.56732891;1234.34;229162.45414164083;426956.7743612859;221623.44436128592;196006.03789960875
0.0;1166.67;1160.98;204166.67;21.84;270.92917109;2620.4191710900004;1234.34;230811.4326284875;427398.9931387791;223232.32313877906;197588.3835504523
0.0;1166.67;1154.39;203000.0;21.84;269.38100000000003;2612.2810000000004;1234.34;232454.1440287836;427841.6699426086;224841.66994260863;199171.16974605212
0.0;1166.67;1147.79;201833.33;21.84;267.83282891;2604.13282891;1234.34;234090.57118463606;428284.8052471736;226451.4752471736;200754.3869323432
0.0;1166.67;1141.2;200666.67;21.84;266.28467109;2595.99467109;1249.76;235705.27937092923;428728.39952736424;228061.72952736422;202338.02555572236
0.0;1166.67;1134.6;199500.0;21.84;264.73650000000004;2587.8465;1249.76;237313.67138012798;429172.4532585627;229672.45325856272;203922.10606304897
0.0;1166.67;1128.0;198333.33;21.84;263.18832891;2579.6983289100003;1249.76;238915.74000976345;429616.9669166436;231283.63691664362;205506.618901645
0.0;1166.67;1121.41;197166.67;21.84;261.64017109;2571.56017109;1249.76;240511.48807384193;430061.94097797433;232895.27097797432;207091.55451929587
0.0;1166.67;1114.81;196000.0;21.84;260.092;2563.4120000000003;1249.76;242100.898340202;430507.37591941573;234507.37591941573;208676.93336425078
0.0;1166.67;1108.21;194833.33;21.84;258.54382891;2555.2638289100005;1249.76;243610.85839264578;430953.2722183225;236119.9422183225;210262.74588522315
0.0;1166.67;1101.62;193666.67;21.84;256.99567109000003;2547.12567109;1249.76;245187.49803526956;431399.63035254384;237732.96035254383;211848.9825313912
0.0;1166.67;1095.02;192500.0;21.84;255.44750000000002;2538.9775000000004;1249.76;246757.77809044215;431846.45080042386;239346.45080042386;213435.66375239842
0.0;1166.67;1088.42;191333.33;21.84;253.89932890999998;2530.82932891;1249.76;248321.69130619295;432293.73404080205;240960.40404080207;215022.77999835394
0.0;1166.67;1081.83;190166.67;21.84;252.35117109000004;2522.6911710900004;1249.76;249879.2404469701;432741.4805530139;242574.8105530139;216610.32171983307
0.0;1166.67;1075.23;189000.0;21.84;250.803;2514.543;1249.76;251430.40823099742;433189.6908168914;244189.69081689138;218198.3093678779
0.0;1166.67;1068.63;187833.33;21.84;249.25482891;2506.3948289100003;1265.39;252959.5395582643;433638.3653127634;245805.0353127634;219786.7333939976
0.0;1166.67;1062.04;186666.67;21.84;247.70667109000001;2498.25667109;1265.39;254482.26714804248;434087.5045214564;247420.83452145636;221375.584250169
0.0;1166.67;1055.44;185500.0;21.84;246.1585;2490.1085000000003;1265.39;255998.57367332772;434537.1089242948;249037.10892429482;222964.88238883714
0.0;1166.67;1048.84;184333.33;21.84;244.61032891;2481.9603289100005;1265.39;257508.45181204585;434987.1790031017;250653.84900310173;224554.61826291564
0.0;1166.67;1042.25;183166.67;21.84;243.06217109000002;2473.82217109;1265.39;259011.90425846158;435437.71524019906;252271.04524019905;226144.78232578712
0.0;1166.67;1035.65;182000.0;21.84;241.514;2465.6740000000004;1265.39;260508.91366053515;435888.71811840846;253888.71811840846;227735.39503130395
0.0;1166.67;1029.05;180833.33;21.84;239.96582891;2457.52582891;1265.39;261920.87282932698;436340.1881210516;255506.8581210516;229326.4468337885
0.0;1166.67;1022.46;179666.67;21.84;238.41767109000003;2449.3876710900004;1265.39;263404.8944885678;436792.1257319507;257125.45573195067;230917.92818803363
0.0;1166.67;1015.86;178500.0;21.84;236.86950000000002;2441.2395000000006;1265.39;264882.45094613335;437244.5314354292;258744.53143542918;232509.85954930342
0.0;1166.67;1009.26;177333.33;21.84;235.32132891;2433.0913289100004;1265.39;266353.53482961893;437697.40571631206;260364.07571631207;234102.23137333334
0.0;1166.67;1002.67;176166.67;21.84;233.77317109000003;2424.9531710900005;1265.39;267818.1487829012;438150.74905992654;261984.07905992653;235695.03411633093
0.0;1166.67;996.07;175000.0;21.84;232.22500000000002;2416.8050000000003;1281.2;269260.4473750213;438604.56195210246;263604.56195210246;237288.28823497632
0.0;1166.67;989.48;173833.33;21.84;230.67682890999998;2408.6668289100003;1281.2;270696.2431991831;439058.84487917286;265225.5148791729;238881.98418642255
0.0;1166.67;982.88;172666.67;21.84;229.12867109000004;2400.51867109;1281.2;272125.51884202607;439513.5983279745;266846.9283279745;240476.11242829604
0.0;1166.67;976.28;171500.0;21.84;227.5805;2392.3705;1281.2;273548.266855166;439968.82278584846;268468.82278584846;242070.69341869754
0.0;1166.67;969.69;170333.33;21.84;226.03232891;2384.2323289100004;1281.2;274964.48980641336;440424.51874064043;270091.1887406404;243665.717616202
0.0;1166.67;963.09;169166.67;21.84;224.48417109000002;2376.0841710900004;1281.2;276374.1702569854;440880.6866807015;271714.0166807015;245261.17547985943
0.0;1166.67;956.49;168000.0;21.84;222.936;2367.936;1281.2;277777.30073304666;441337.3270948885;273337.3270948885;246857.0874691952
0.0;1166.67;949.9;166833.33;21.84;221.38782891;2359.79782891;1281.2;279090.13161179435;441794.44047256466;274961.1104725647;248453.44404421083
0.0;1166.67;943.3;165666.67;21.84;219.83967109000002;2351.6496710900005;1281.2;280480.0542548566;442252.0273036;276585.35730359994;250050.23566538395
0.0;1166.67;936.7;164500.0;21.84;218.2915;2343.5015;1281.2;281863.4043931668;442710.08807837195;278210.08807837195;251647.48279366962
0.0;1166.67;930.11;163333.33;21.84;216.74332891;2335.3633289100003;1281.2;283240.1845433636;443168.6232877659;279835.29328776593;253245.1758905
0.0;1166.67;923.51;162166.67;21.84;215.19517109000003;2327.2151710900007;1297.22;284594.3389474927;443627.63342317555;281460.9634231755;254843.30541778498
0.0;1166.67;916.91;161000.0;21.84;213.64700000000002;2319.067;1297.22;285941.88005959865;444087.11897650367;283087.11897650367;256441.89183791346
0.0;1166.67;910.32;159833.33;21.84;212.09882890999998;2310.9288289100004;1297.22;287282.8103498094;444547.08044016245;284713.7504401625;258040.92561375274
0.0;1166.67;903.72;158666.67;21.84;210.55067109000004;2302.7806710900004;1297.22;288617.1122815483;445007.51830707415;286340.84830707416;259640.39720864972
0.0;1166.67;897.12;157500.0;21.84;209.0025;2294.6325;1297.22;289944.7782830745;445468.4330706715;287968.4330706715;261240.3270864312
0.0;1166.67;890.53;156333.33;21.84;207.45432891;2286.49432891;1297.22;291265.8107987011;445929.8252248984;289596.49522489845;262840.70571140456
0.0;1166.67;883.93;155166.67;21.84;205.90617109000002;2278.34617109;1297.22;292580.19226600725;446391.6952642102;291225.0252642102;264441.5235483576
0.0;1166.67;877.33;154000.0;21.84;204.358;2270.1980000000003;1297.22;293887.9150873783;446854.0436835746;292854.0436835746;266042.8010625601
0.0;1166.67;870.74;152833.33;21.84;202.80982891;2262.05982891;1297.22;295100.42498671985;447316.8709784717;294483.54097847175;267644.52871976345
0.0;1166.67;864.14;151666.67;21.84;201.26167109000002;2253.9116710900003;1297.22;296394.71678163565;447780.177644895;296113.507644895;269246.6969862013
0.0;1166.67;857.55;150500.0;21.84;199.7135;2245.7735;1297.22;297682.3370333458;448243.9641793516;297743.9641793516;270849.3263285905
0.0;1166.67;850.95;149333.33;21.84;198.16532891;2237.62532891;1313.43;298947.0396381447;448708.2310788629;299374.90107886295;272452.4072141312
0.0;1166.67;844.35;148166.67;21.84;196.61717109000003;2229.47717109;1313.43;300205.02696044743;449172.9788409652;301006.30884096515;274055.93011050724
0.0;1166.67;837.76;147000.0;21.84;195.06900000000002;2221.339;1313.43;301456.3013407949;449638.2079637099;302638.2079637099;275659.9154858873
0.0;1166.67;831.16;145833.33;21.84;193.52082890999998;2213.1908289099997;1313.43;302700.84511287574;450103.9189456644;304270.58894566447;277264.3538089246
0.0;1166.67;824.56;144666.67;21.84;191.97267109000003;2205.04267109;1313.43;303938.65061492176;450570.1122859125;305903.44228591246;278869.2355487577
0.0;1166.67;817.97;143500.0;21.84;190.4245;2196.9045;1313.43;305169.7201612607;451036.78848405485;307536.78848405485;280474.5811750116
0.0;1166.67;811.37;142333.33;21.84;188.87632890999998;2188.75632891;1313.43;306394.0360593381;451503.94804020954;309170.6180402095;282080.38115779695
0.0;1166.67;804.77;141166.67;21.84;187.32817109;2180.60817109;1313.43;307611.5906211127;451971.59145501273;310804.92145501275;283686.62596771197
0.0;1166.67;798.18;140000.0;21.84;185.78;2172.47;1313.43;308822.3861346093;452439.71922961914;312439.71922961914;285293.336075842
0.0;1166.67;791.58;138833.33;21.84;184.23182891;2164.32182891;1313.43;309933.3969594763;452908.33186570246;314075.00186570245;286900.5019537603
0.0;1166.67;784.98;137666.67;21.84;287.03500695;2260.52500695;1313.43;311234.99549523083;453377.42986545607;315710.759865456;288508.1140735287
0.0;1166.67;778.39;136500.0;21.84;284.6025;2251.5025;1329.85;312512.606751453;453847.0137315934;317347.0137315934;290116.19290769775
0.0;1166.67;771.79;135333.33;21.84;282.16999304999996;2242.46999305;1329.85;313782.6320876124;454317.0839673486;318983.7539673486;291724.72892930766
0.0;1166.67;765.19;134166.67;21.84;279.73750695;2233.43750695;1329.85;315045.06287419953;454787.6410764772;320620.9710764772;293333.7126118886
0.0;1166.67;758.6;133000.0;21.84;277.305;2224.415;1329.85;316299.90044152;455258.6855632562;322258.6855632562;294943.1644294608
0.0;1166.67;752.0;131833.33;21.84;274.87249305;2215.38249305;1329.85;317547.12611946376;455730.21793248516;323896.8879324852;296553.0748565361
0.0;1166.67;745.4;130666.67;21.84;272.44000695;2206.35000695;1329.85;318786.731248908;456202.23868948634;325535.56868948636;298163.4343681172
0.0;1166.67;738.81;129500.0;21.84;270.0075;2197.3275;1329.85;320018.7171305112;456674.74834010546;327174.74834010546;299774.26343969913
0.0;1166.67;732.21;128333.33;21.84;267.57499305;2188.29499305;1329.85;321243.0650644825;457147.7473907121;328814.4173907121;301385.5525472693
0.0;1166.67;725.62;127166.67;21.84;265.14250695;2179.2725069499998;1329.85;322459.7763733874;457621.23634820036;330454.5663482004;302997.29216730833
0.0;1166.67;719.02;126000.0;21.84;262.71;2170.24;1329.85;323668.83231674554;458095.2157199893;332095.2157199893;304609.50277678994
0.0;1166.67;712.42;124833.33;21.84;260.27749305000003;2161.2074930500003;1329.85;324772.763097734;458569.68601402367;333736.35601402365;306222.1748531822
0.0;1166.67;705.83;123666.67;21.84;257.84500695;2152.18500695;1346.48;325949.7320431699;459044.6477387742;335377.9777387742;307835.29887444776
0.0;1166.67;699.23;122500.0;21.84;255.4125;2143.1525;1346.48;327119.0003040105;459520.10140323825;337020.10140323825;309448.89531904395
0.0;1166.67;692.63;121333.33;21.84;252.97999305000002;2134.11999305;1346.48;328280.5590990042;459996.04751694045;338662.71751694044;311062.954665924
0.0;1166.67;686.04;120166.67;21.84;250.54750695;2125.09750695;1346.48;329434.40966916265;460472.4865899331;340305.8165899331;312677.4673945371
0.0;1166.67;679.44;119000.0;21.84;248.115;2116.065;1346.48;330580.5331923589;460949.4191327969;341949.4191327969;314292.4539848291
0.0;1166.67;672.84;117833.33;21.84;245.68249305;2107.03249305;1346.48;331718.9208572796;461426.8456566412;343593.51565664116;315907.9049172427
0.0;1166.67;666.25;116666.67;21.84;243.25000695;2098.01000695;1346.48;332849.5738748408;461904.7666731049;345238.0966731049;317523.8106727186
0.0;1166.67;659.65;115500.0;21.84;240.8175;2088.9775;1346.48;333972.47339278524;462383.1826943567;346883.1826943567;319140.1917326953
0.0;1166.67;653.05;114333.33;21.84;238.38499305000002;2079.94499305;1346.48;335087.61056963506;462862.09423309594;348528.7642330959;320757.0385791102
0.0;1166.67;646.46;113166.67;21.84;235.95250695000001;2070.92250695;1346.48;336194.9865861074;463341.5018025528;350174.8318025528;322374.34169439966
0.0;1166.67;639.86;112000.0;21.84;233.52;2061.8900000000003;1346.48;337294.58255971165;463821.40591648914;351821.40591648914;323992.1215614998
0.0;1166.67;633.26;110833.33;21.84;231.08749305;2052.85749305;1363.31;338268.029564973;464301.8070891989;353468.4770891989;325610.368663847
0.0;1166.67;626.67;109666.67;21.84;228.65500695;2043.83500695;1363.31;339335.0646997181;464782.70583550876;355116.0358355088;327229.07348537823
0.0;1166.67;620.07;108500.0;21.84;226.2225;2034.8025000000002;1363.31;340394.2737900437;465264.10267077864;356764.10267077864;328848.25651053194
0.0;1166.67;613.47;107333.33;21.84;223.78999305000002;2025.76999305;1363.31;341445.64791174774;465745.9981109021;358412.6681109021;330467.908224248
0.0;1166.67;606.88;106166.67;21.84;221.35750695000002;2016.7475069500001;1363.31;342489.18816272845;466228.39267230715;360061.72267230717;332088.01911196875
0.0;1166.67;600.28;105000.0;21.84;218.925;2007.715;1363.31;343524.8755775823;466711.2868719567;361711.2868719567;333708.6096596393
0.0;1166.67;593.69;103833.33;21.84;216.49249305;1998.69249305;1363.31;344552.711212959;467194.6812273491;363361.3512273491;335329.67035370815
0.0;1166.67;587.09;102666.67;21.84;214.06000695;1989.66000695;1363.31;345572.67612478085;467678.5762565186;365011.9062565186;336951.19168112753
0.0;1166.67;580.49;101500.0;21.84;211.6275;1980.6275;1363.31;346584.7613170233;468162.97247803607;366662.97247803607;338573.1941293539
0.0;1166.67;573.9;100333.33;21.84;209.19499305000002;1971.60499305;1363.31;347588.96781568055;468647.8704110095;368314.5404110095;340195.6681863489
0.0;1166.67;567.3;99166.67;21.84;206.76250695;1962.57250695;1363.31;348585.276645984;469133.2705750846;369966.6005750846;341818.60434057954
0.0;1166.67;560.7;98000.0;21.84;204.33;1953.54;1380.35;349556.61935011484;469619.17349044513;371619.17349044513;343442.0230810184
0.0;1166.67;554.11;96833.33;21.84;201.89749305;1944.5174930500002;1380.35;350414.88089007855;470105.5796778138;373272.2496778138;345065.91489714495
0.0;1166.67;547.51;95666.67;21.84;199.46500695;1935.48500695;1380.35;351370.2343486692;470592.48965845257;374925.8196584526;346690.27027894545
0.0;1166.67;540.91;94500.0;21.84;197.0325;1926.4524999999999;1380.35;352317.63440988853;471079.9039541633;376579.9039541633;348315.1097169135
0.0;1166.67;534.32;93333.33;21.84;194.59999305;1917.4299930500001;1380.35;353257.0820157145;471567.8230872883;378234.4930872883;349940.423702051
0.0;1166.67;527.72;92166.67;21.84;192.16750695;1908.39750695;1380.35;354188.5581072663;472056.2475807109;379889.57758071093;351566.20272586826
0.0;1166.67;521.12;91000.0;21.84;189.735;1899.3649999999998;1380.35;355112.0535735858;472545.1779578561;381545.1779578561;353192.46728038474
0.0;1166.67;514.53;89833.33;21.84;187.30249305;1890.34249305;1380.35;356027.5693256022;473034.6147426909;383201.28474269086;354819.2078581294
0.0;1166.67;507.93;88666.67;21.84;184.87000695;1881.3100069500001;1380.35;356935.0862733509;473524.558459725;384857.888459725;356446.4149521415
0.0;1166.67;501.33;87500.0;21.84;182.4375;1872.2775;1380.35;357834.59527475433;474015.0096340115;386515.0096340115;358074.1090559708
0.0;1166.67;494.74;86333.33;21.84;180.00499305;1863.25499305;1380.35;358726.0972095869;474505.9687911471;388172.6387911471;359702.28066367825
0.0;1166.67;488.14;85166.67;21.84;177.57250695;1854.2225069499998;1397.6;359592.3032861578;474997.43645727314;389830.76645727316;361330.9202698368
0.0;1166.67;481.54;84000.0;21.84;175.14000000000001;1845.19;1397.6;360450.45430873276;475489.4131590757;391489.4131590757;362960.04836953117
0.0;1166.67;474.95;82833.33;21.84;172.70749305;1836.16749305;1397.6;361192.1609380374;475981.8994237865;393148.5694237865;364589.6554583593
0.0;1166.67;468.35;81666.67;21.84;170.27500695;1827.13500695;1397.6;362034.0607302265;476474.89577918325;394808.22577918327;366219.7320324323
0.0;1166.67;461.76;80500.0;21.84;167.8425;1818.1125;1397.6;362867.8877628583;476968.4027535904;396468.4027535904;367850.298588375
0.0;1166.67;455.16;79333.33;21.84;165.40999305;1809.07999305;1397.6;363693.62281899294;477462.42087587947;398129.09087587945;369481.34562332666
0.0;1166.67;448.56;78166.67;21.84;162.97750695;1800.0475069499998;1397.6;364511.25669205416;477956.9506754699;399790.2806754699;371112.8636349417
0.0;1166.67;441.97;77000.0;21.84;160.54500000000002;1791.025;1397.6;365320.7901346228;478451.9926823294;401451.9926823294;372744.8731213896
0.0;1166.67;435.37;75833.33;21.84;158.11249305;1781.99249305;1397.6;366122.2038982053;478947.5474269746;403114.21742697456;374377.36458135606
0.0;1166.67;428.77;74666.67;21.84;155.68000695;1772.96000695;1397.6;366915.4887446356;479443.6154404716;404776.94544047164;376010.32851404336
0.0;1166.67;422.18;73500.0;21.84;153.2475;1763.9375;1397.6;367700.6453948689;479940.1972544367;406440.1972544367;377643.78541917045
0.0;1166.67;415.58;72333.33;21.84;150.81499305;1754.90499305;1415.07;368460.16464734334;480437.2934010365;408103.9634010365;379277.7257969743
0.0;1166.67;408.98;71166.67;21.84;148.38250695;1745.8725069500001;1415.07;369211.50720947806;480934.9044129891;409768.2344129891;380912.14014820976
0.0;1166.67;402.39;70000.0;21.84;145.95000000000002;1736.85;1415.07;369954.67374775157;481433.0308235642;411433.0308235642;382547.0489741504
0.0;1166.67;395.79;68833.33;21.84;143.51749305;1727.81749305;1415.07;370578.43803399126;481931.6731665839;413098.34316658386;384182.44277658884
0.0;1166.67;389.19;67666.67;21.84;168.08400828;1745.78400828;1415.07;371332.10750799754;482430.8319764231;414764.1619764231;385818.3120578377
0.0;1166.67;382.6;66500.0;21.84;165.186;1736.2959999999998;1415.07;372077.13757941796;482930.5077880103;416430.5077880103;387454.67732072965
0.0;1166.67;376.0;65333.33;21.84;162.28799172;1726.79799172;1415.07;372813.50838515774;483430.701136828;418097.371136828;389091.5290686183
0.0;1166.67;369.4;64166.67;21.84;159.39000828;1717.3000082800002;1415.07;373541.21007574344;483931.4125589133;419764.7425589133;390728.8578053785
0.0;1166.67;362.81;63000.0;21.84;156.49200000000002;1707.812;1415.07;374260.24275213655;484432.6425908585;421432.6425908585;392366.684035407
0.0;1166.67;356.21;61833.33;21.84;153.59399172000002;1698.31399172;1415.07;374970.5865174756;484934.3917698118;423101.0617698118;394004.9982636231
0.0;1166.67;349.61;60666.67;21.84;150.69600828;1688.81600828;1415.07;375672.2314884819;485436.66063347756;424769.9906334776;395643.7909954689
0.0;1166.67;343.02;59500.0;21.84;147.798;1679.328;1432.76;376347.4675599961;485939.44972011715;426439.44972011715;397283.08273691015
