correction;amortization;interest;balance;dfi;mip;payment;rent;rent_savings;home_value;equity;purchase_savings
0.0;1571.9;575.9;100282.67;21.84;67.69080225;2237.3308022500005;1415.07;337609.2961854322;484432.6425908585;384149.9725908585;355084.014035407
0.0;1581.04;567.01;98701.63;21.84;66.62360025000001;2236.5136002500003;1415.07;338757.4186803503;484934.3917698118;386232.7617698118;357136.6982636231
0.0;1590.25;558.07;97111.38;21.84;121.29211362;2291.45211362;1415.07;339961.6409739302;485436.66063347756;388325.28063347755;359199.0809954689
0.0;1599.51;549.08;95511.87;21.84;119.29432562999999;2289.7243256300003;1432.76;341147.5891422575;485939.44972011715;390427.57972011715;361271.21273691015
0.0;1608.83;540.04;93903.05;21.84;117.28490945;2287.9949094500003;1432.76;342332.9509917288;486442.75956854946;392539.7095685495;363353.1439944365
0.0;1618.2;530.94;92284.85;21.84;115.26377765;2286.2437776500005;1432.76;343517.7042198033;486946.5907181515;394661.74071815144;365444.94527506235
0.0;1627.63;521.79;90657.21;21.84;113.23085529;2284.49085529;1432.76;344701.8464467053;487450.94370885874;396793.7337088587;367546.6770863272
0.0;1637.12;512.59;89020.09;21.84;111.18609240999999;2282.7360924100003;1432.76;345781.6096277816;487955.8190811661;398935.7290811661;369658.37993629614
0.0;1646.67;503.33;87373.42;21.84;109.12940157999999;2280.96940158;1432.76;346964.4122941792;488461.2173761283;401087.7973761283;371780.12433356064
0.0;1656.28;494.02;85717.13;21.84;107.06069536999999;2279.20069537;1432.76;348146.5862774892;488967.1391353603;403250.0091353603;373911.9807872387
0.0;1665.95;484.66;84051.18;21.84;104.97992381999998;2277.42992382;1432.76;349328.1289035256;489473.5849010382;405422.4049010382;376053.98980697594
0.0;1675.68;475.24;82375.5;21.84;102.88699949999999;2275.6469995;1432.76;350509.02739835385;489980.5552158996;407605.0552158996;378206.2219029456
0.0;1685.48;465.76;80690.02;21.84;100.78183498;2273.86183498;1432.76;351689.2788978476;490488.05062324414;409798.0306232441;380368.7475858495
0.0;1695.33;456.23;78994.69;21.84;98.66436780999999;2272.06436781;1432.76;352868.8704629526;490996.07166693435;412001.38166693435;382541.6173669183
0.0;1705.25;446.65;77289.44;21.84;96.53451056;2270.27451056;1450.67;354029.88178583217;491504.6188913959;414215.1788913959;384724.9017579122
0.0;1715.23;437.01;75574.22;21.84;94.39220078;2268.47220078;1450.67;355190.20975496795;492013.6928416185;416439.47284161847;386918.65127112134
0.0;1725.27;427.31;73848.94;21.84;92.23732606;2266.6573260600003;1450.67;356349.8411336666;492523.29406315624;418674.35406315624;389122.9564193669
0.0;1735.38;417.55;72113.56;21.84;90.06983643999999;2264.8398364400005;1450.67;357508.7726321023;493033.42310212826;420919.86310212826;391337.8577160006
0.0;1745.56;407.74;70368.0;21.84;87.88963199999999;2263.029632;1450.67;358667.01086691004;493544.0805052194;423176.0805052194;393563.43567490624
0.0;1755.8;397.87;68612.2;21.84;85.69663779999999;2261.2066378000004;1450.67;359716.59500408376;494055.26681968063;425443.0668196806;395799.75081049977
0.0;1766.11;387.94;66846.09;21.84;83.49076640999999;2259.38076641;1450.67;360873.3120079401;494566.98259332986;427720.8925933299;398046.8736377301
0.0;1776.49;377.96;65069.61;21.84;81.27194288999999;2257.56194289;1450.67;362029.32498317136;495079.2283745523;430009.6183745523;400304.86467207916
0.0;1786.94;367.91;63282.67;21.84;79.04005482999999;2255.73005483;1450.67;363184.62017304514;495592.00471230113;432309.33471230115;402573.81442956306
0.0;1797.45;357.81;61485.21;21.84;76.79502729;2253.89502729;1450.67;364339.1937421903;496105.31215609825;434620.10215609823;404853.78342673235
0.0;1808.05;347.65;59677.17;21.84;74.53678532999999;2252.07678533;1450.67;365493.0617958268;496619.1512560346;436941.98125603463;407144.83218067256
0.0;1818.71;337.42;57858.46;21.84;72.26521654;2250.2352165400002;1468.8;366628.05280314665;497133.52256277093;439275.0625627709;409447.05120900465
0.0;1829.45;327.14;56029.01;21.84;69.98023349;2248.4102334900003;1468.8;367762.31264479406;497648.4266275383;441619.4166275383;411760.51102988597
0.0;1840.26;316.8;54188.75;21.84;67.68174875;2246.58174875;1468.8;368895.83710992266;498163.86400213867;443975.11400213867;414085.2821620103
0.0;1851.15;306.39;52337.6;21.84;65.3696624;2244.7496624;1468.8;370028.62188360497;498679.8352389456;446342.23523894564;416421.44512460893
0.0;1862.12;295.92;50475.48;21.84;63.043874519999996;2242.92387452;1468.8;371160.6725563847;499196.3408909048;448720.8608909048;418769.0804374505
0.0;1873.17;285.4;48602.31;21.84;60.70428518999999;2241.1142851900004;1468.8;372292.00463383837;499713.3815115345;451111.0715115345;421128.2686208424
0.0;1884.3;274.8;46718.01;21.84;58.35079449;2239.29079449;1468.8;373310.5767264826;500230.9576549265;453512.9476549265;423499.0901956309
0.0;1895.52;264.15;44822.49;21.84;55.98329000999999;2237.4932900100002;1468.8;374440.35956327734;500749.0698757463;455926.57987574633;425881.63568320154
0.0;1906.83;253.43;42915.66;21.84;53.60165934;2235.70165934;1468.8;375569.43959165463;501267.71872923407;458352.05872923404;428275.99560548
0.0;1918.22;242.65;40997.43;21.84;51.20579007;2233.91579007;1468.8;376697.821900172;501786.9047712048;460789.4747712048;430682.2604849325
0.0;1929.71;231.81;39067.72;21.84;48.79558228;2232.15558228;1468.8;377825.53150158806;502306.6285580494;463238.90855804936;433100.5108445664
0.0;1941.3;220.89;37126.42;21.84;46.370898579999995;2230.40089858;1487.16;378934.19555351953;502826.890646735;465700.470646735;435530.8572079309
0.0;1952.99;209.92;35173.43;21.84;43.931614069999995;2228.68161407;1487.16;380042.2088275823;503347.6915948055;468174.2615948055;437973.4000991172
0.0;1964.79;198.88;33208.64;21.84;41.47759136;2226.9875913600004;1487.16;381149.5959817811;503869.0319603825;470660.39196038246;440428.2500427595
0.0;1976.69;187.77;31231.95;21.84;39.008705549999995;2225.30870555;1487.16;382256.3715632489;504390.91230216535;473158.96230216534;442895.5075640354
0.0;1988.72;176.59;29243.23;21.84;36.524794269999994;2223.67479427;1487.16;383362.5799995925;504913.3331794324;475670.1031794324;445375.30318866647
0.0;2000.87;165.35;27242.36;21.84;34.02570764;2222.08570764;1487.16;384468.2656112787;505436.295152041;478193.935152041;447867.75744291855
0.0;2013.16;154.03;25229.21;21.84;31.511283289999998;2220.54128329;1487.16;385573.4725990291;505959.79878042865;480730.58878042863;450373.0008536029
0.0;2025.59;142.65;23203.61;21.84;28.981308889999998;2219.06130889;1487.16;386562.2615334978;506483.84462561307;483280.2346256131;452891.2039480763
0.0;2038.19;131.2;21165.42;21.84;26.435609579999994;2217.66560958;1487.16;387666.611354639;507008.4332491931;485843.01324919314;455422.50725424156
0.0;2050.97;119.67;19114.45;21.84;23.87394805;2216.35394805;1487.16;388770.7142499387;507533.5652133494;488419.1152133494;457967.1013005484
0.0;2063.96;108.08;17050.49;21.84;21.29606201;2215.17606201;1487.16;389874.70388566586;508059.2410808448;491008.7510808448;460525.1966159941
0.0;2077.2;96.41;14973.29;21.84;18.70163921;2214.1516392099998;1505.75;390960.1258193967;508585.46141502494;493612.17141502496;463097.0437301235
0.0;2090.73;84.66;12882.56;21.84;16.09031744;2213.32031744;1505.75;392045.7633600807;509112.22677981906;496229.66677981906;465682.9331730299
0.0;2104.63;72.84;10777.93;21.84;13.46163457;2212.7716345700005;1505.75;393131.8996275624;509639.53773974045;498861.60773974046;468283.23547535605
0.0;2119.02;60.94;8658.9;21.84;10.8149661;2212.6149661000004;1505.75;394218.9274960524;510167.3948598871;501508.49485988705;470898.45116829383
0.0;2134.11;48.96;6524.8;21.84;8.1494752;2213.0594752;1505.75;395307.44958406326;510695.79870594223;504170.99870594224;473529.2507835857
0.0;2150.31;36.89;4374.48;21.84;5.463725519999999;2214.50372552;1505.75;396398.4680401741;511224.7498441751;506850.26984417514;476176.78485352464
0.0;2168.67;24.73;2205.81;21.84;2.7550566899999995;2217.99505669;1505.75;397494.03433091484;511754.2488414414;509548.4388414414;478843.1839109549
0.0;2193.34;12.47;12.47;21.84;0.01557503;2227.66557503;1505.75;398600.3379979866;512284.2962651839;512271.8262651839;481534.7684892729
